Timestamp,Open,High,Low,Close,Volume,AverageVolume,Sentiment
2026-03-16 09:30:00,108.09619730923082,108.15955042129595,107.91363426456184,108.09619730923082,16793,16793.0,0.0
2026-03-16 09:31:00,108.09619730923082,108.15443966644888,107.42346508661741,107.45217455826246,84819,50806.0,-0.08186614043203773
2026-03-16 09:32:00,107.45217455826246,107.78710136585651,107.43485246841968,107.73514439212481,31175,44262.333333333336,0.0367325255589815
2026-03-16 09:33:00,107.73514439212481,107.79564585204844,107.49587509835145,107.70148719923614,16779,37391.5,-0.004373467706972122
2026-03-16 09:34:00,107.70148719923614,107.97961051514555,107.52569198331524,107.83662922934346,22992,34511.6,0.017552229994189546
2026-03-16 09:35:00,107.83662922934346,107.96160297612535,107.64892076988077,107.74259363477819,29022,33596.666666666664,-0.012203317921128352
2026-03-16 09:36:00,107.74259363477819,107.94751487619801,107.59937576143443,107.68435175291059,18711,31470.14285714286,-0.007566731670281583
2026-03-16 09:37:00,107.68435175291059,107.7978246984786,107.49303868613302,107.76560452929728,17417,29713.5,0.010560434879254316
2026-03-16 09:38:00,107.76560452929728,108.46068323117208,107.65757003044949,108.32937952379189,24229,29104.11111111111,0.07219023604681687
2026-03-16 09:39:00,108.32937952379189,108.35003750728869,107.94413008870346,108.0834829398724,29329,29126.6,-0.0316915251250036
2026-03-16 09:40:00,108.0834829398724,108.16529078668933,107.96951093095636,108.13449774571811,40545,30164.636363636364,0.006607137517469743
2026-03-16 09:41:00,108.13449774571811,108.1687667561553,107.78333400305269,107.90524705221644,39353,30930.333333333332,-0.02960977515970196
2026-03-16 09:42:00,107.90524705221644,108.94429458820512,107.85865152347186,108.83976209032899,17751,29916.53846153846,0.11661907042832473
2026-03-16 09:43:00,108.83976209032899,109.09236743484323,108.75850784071042,109.01375463764498,37253,30440.571428571428,0.022350113553913562
2026-03-16 09:44:00,109.01375463764498,109.42600685181442,108.93651857549085,109.26957069616242,29534,30380.133333333335,0.032756815139369566
2026-03-16 09:45:00,109.26957069616242,109.55484048161266,109.12460538483312,109.40652050748281,16150,29490.75,0.01753180424719493
2026-03-16 09:46:00,109.40652050748281,109.79000314921582,109.32898593291627,109.62714360720801,16679,28737.117647058825,0.028170551691315247
2026-03-16 09:47:00,109.62714360720801,110.36146361763724,109.57407959615453,110.16025390950125,32824,28964.166666666668,0.0672353051538194
2026-03-16 09:48:00,110.16025390950125,110.44413885562572,110.08887844034545,110.24158457034838,12813,28114.105263157893,0.010333113059275655
2026-03-16 09:49:00,110.24158457034838,110.34910825128195,109.91775720738477,110.07450523215905,24914,27954.1,-0.021192088499103652
2026-03-16 09:50:00,110.07450523215905,110.43933086291437,110.02362561729406,110.27914555484661,30518,28076.190476190477,0.02597963113049705
2026-03-16 09:51:00,110.27914555484661,110.34725910933756,109.8675110627087,110.07650564427539,33161,28307.31818181818,-0.02567902567662327
2026-03-16 09:52:00,110.07650564427539,110.09696976343167,109.82095915681705,109.96688968991309,20976,27988.565217391304,-0.013934056459563835
2026-03-16 09:53:00,109.96688968991309,109.98363953113184,109.63913934191918,109.68784380306883,32819,28189.833333333332,-0.03540412281188172
2026-03-16 09:54:00,109.68784380306883,109.83249954907056,109.49445682481877,109.73131749654651,16871,27737.08,0.005548296895988631
2026-03-16 09:55:00,109.73131749654651,109.75729931653396,108.66342738851283,108.83771822168173,20489,27458.30769230769,-0.11014099315412536
2026-03-16 09:56:00,108.83771822168173,109.24415101938587,108.72933492398874,109.06053194362852,33730,27690.59259259259,0.028597054649012025
2026-03-16 09:57:00,109.06053194362852,109.12618091002508,108.47391870121493,108.56939426873822,30806,27801.85714285714,-0.06237370652298094
2026-03-16 09:58:00,108.56939426873822,108.67573134106304,108.23852044643863,108.3346044428099,33380,27994.206896551725,-0.03020080623139033
2026-03-16 09:59:00,108.3346044428099,108.60912629633927,108.23348747747217,108.5520540024113,41106,28431.266666666666,0.028040618362738624
2026-03-16 10:00:00,108.5520540024113,109.56709947600612,108.43452141609202,109.35483704067494,25508,28721.766666666666,0.10061732635633718
2026-03-16 10:01:00,109.35483704067494,109.44682493672833,108.61838451864618,108.7368174491549,18597,26514.366666666665,-0.07780030402669552
2026-03-16 10:02:00,108.7368174491549,109.25026206543133,108.66668408021005,109.15066994932342,15013,25975.633333333335,0.05287614792761699
2026-03-16 10:03:00,109.15066994932342,109.5398898322622,109.1065278952937,109.52169013289529,33809,26543.3,0.047297088676276966
2026-03-16 10:04:00,109.52169013289529,109.53618858036505,108.90606899940207,108.97407812911757,15079,26279.533333333333,-0.06908179857409275
2026-03-16 10:05:00,108.97407812911757,108.98978013096101,108.73675979612348,108.85731233553709,20090,25981.8,-0.014991830065031608
2026-03-16 10:06:00,108.85731233553709,108.99942640217168,108.46741842304054,108.53804022248808,35272,26533.833333333332,-0.040873829404958484
2026-03-16 10:07:00,108.53804022248808,108.59328464087216,108.41278518886566,108.54581152215954,12166,26358.8,0.0010023941625273006
2026-03-16 10:08:00,108.54581152215954,108.66755726352152,108.43198606273893,108.61349355379274,31919,26615.133333333335,0.00872766988754658
2026-03-16 10:09:00,108.61349355379274,109.62130413822355,108.55559452361253,109.43282443853127,32467,26719.733333333334,0.10251703858999828
2026-03-16 10:10:00,109.43282443853127,109.4954021037722,109.18277559997131,109.2013125603414,41147,26739.8,-0.029547366485362884
2026-03-16 10:11:00,109.2013125603414,109.28331597068305,108.74098089092057,108.8831389114125,20164,26100.166666666668,-0.04060731431816368
2026-03-16 10:12:00,108.8831389114125,109.00747156524994,108.6293663020992,108.82620036020086,40037,26843.033333333333,-0.007319989915509751
2026-03-16 10:13:00,108.82620036020086,108.90927863526558,108.50820682704428,108.70504767803715,35779,26793.9,-0.015575452378316182
2026-03-16 10:14:00,108.70504767803715,109.36907194446695,108.56630394959167,109.33270806132441,29864,26804.9,0.0794283752249079
2026-03-16 10:15:00,109.33270806132441,109.6587590918697,109.17341725560789,109.55364479044309,30115,27270.4,0.028229387009690837
2026-03-16 10:16:00,109.55364479044309,109.67401659123266,109.4947038807886,109.619034756109,22314,27458.233333333334,0.008354679736445908
2026-03-16 10:17:00,109.619034756109,109.75103283999407,109.31249766789048,109.40616621107975,18097,26967.333333333332,-0.02713197069881339
2026-03-16 10:18:00,109.40616621107975,109.50404311900674,109.03964538380546,109.1071661144077,26664,27429.033333333333,-0.03810942431136848
2026-03-16 10:19:00,109.1071661144077,109.40265100373405,108.98265638116463,109.20999759762017,21101,27301.933333333334,0.013188493309111102
2026-03-16 10:20:00,109.20999759762017,109.4506793710415,109.14082056225014,109.3654214287224,36686,27507.533333333333,0.019902813438327057
2026-03-16 10:21:00,109.3654214287224,109.52969642246711,109.14931869503063,109.51736281078183,29731,27393.2,0.8780949037786071
2026-03-16 10:22:00,109.51736281078183,109.91660578482578,109.35671978945989,109.82650551022269,39171,27999.7,0.8980164406291233
2026-03-16 10:23:00,109.82650551022269,110.51486936779676,109.78173764469403,110.39308075497833,37161,28144.433333333334,0.9298802271362014
2026-03-16 10:24:00,110.39308075497833,110.52462085632257,110.22140430118071,110.32466010820536,21287,28291.633333333335,0.849989403310742
2026-03-16 10:25:00,110.32466010820536,111.04402154059906,110.1890829351578,111.0279759463325,26686,28498.2,0.9460287727765346
2026-03-16 10:26:00,111.0279759463325,111.10081143994113,110.7911323715465,110.98483662076373,16952,27938.933333333334,0.8532255140478613
2026-03-16 10:27:00,110.98483662076373,111.02768928987469,110.65413194163372,110.8533732955167,26462,27794.133333333335,0.8420938740624856
2026-03-16 10:28:00,110.8533732955167,111.9202331458606,110.79637107633569,111.7582407582466,14251,27156.5,0.969048080439844
2026-03-16 10:29:00,111.7582407582466,111.84252895437287,111.26671847573276,111.3772239347604,34163,26925.066666666666,0.81122826840354
2026-03-16 10:30:00,111.3772239347604,111.47966210757797,110.52599854168626,110.61860294295576,20238,26749.4,0.7655982840677682
2026-03-16 10:31:00,110.61860294295576,110.66217103119685,110.23261618007578,110.26556404219068,71629,28517.133333333335,0.8142248986011137
2026-03-16 10:32:00,110.26556404219068,110.27898049402837,109.57946353017525,109.62034450011538,35376,29195.9,0.7782075472777088
2026-03-16 10:33:00,109.62034450011538,109.9606154302598,109.60436212462166,109.9251650177989,36561,29287.633333333335,0.8974346518071503
2026-03-16 10:34:00,109.9251650177989,110.7459964198926,109.71490287530942,110.73396949340764,19262,29427.066666666666,0.9587989172356697
2026-03-16 10:35:00,110.73396949340764,111.33176367014748,110.71443444461774,111.21730194201757,26904,29654.2,0.9191585824994705
2026-03-16 10:36:00,111.21730194201757,111.31571201618333,110.60195297207343,110.70013854207063,36060,29680.466666666667,0.7943048305820818
2026-03-16 10:37:00,110.70013854207063,111.16834276830215,110.56440812821249,111.07417291853615,22134,30012.733333333334,0.9056820685888174
2026-03-16 10:38:00,111.07417291853615,111.15454622885696,110.79896687225643,110.94572358890801,32234,30023.233333333334,0.8424862408510638
2026-03-16 10:39:00,110.94572358890801,111.13598531781314,110.59532754538512,110.67889427220302,14096,29410.866666666665,0.825097577200023
2026-03-16 10:40:00,110.67889427220302,110.86801243547583,110.5482562769859,110.57393022253319,31230,29080.3,0.8453939486352855
2026-03-16 10:41:00,110.57393022253319,110.73435326573832,110.46163635990779,110.7058605119781,28991,29374.533333333333,0.8753560042500336
2026-03-16 10:42:00,110.7058605119781,111.08485919030463,110.63181634890326,110.88972092871376,27705,28963.466666666667,0.023217071686257196
2026-03-16 10:43:00,110.88972092871376,111.05724746205922,110.29420610691635,110.48695078439947,28042,28705.566666666666,-0.050495566303668055
2026-03-16 10:44:00,110.48695078439947,110.61420879519237,110.09046200550337,110.19786541048863,29208,28683.7,-0.03649736706332986
2026-03-16 10:45:00,110.19786541048863,110.20937971058262,109.70616406995372,109.81812469172563,13831,28140.9,-0.04794062091984534
2026-03-16 10:46:00,109.81812469172563,109.8393571424224,109.73866737270266,109.78519851288134,36376,28609.633333333335,-0.004197343615673853
2026-03-16 10:47:00,109.78519851288134,110.5505710258416,109.62076324061864,110.36771113827106,22198,28746.333333333332,0.07318741176049921
2026-03-16 10:48:00,110.36771113827106,110.7087923045845,110.3540042433022,110.65302613757379,29900,28854.2,0.03606338886597305
2026-03-16 10:49:00,110.65302613757379,110.8662046472173,110.3192557049384,110.53796549192545,39938,29482.1,-0.014549270026902369
2026-03-16 10:50:00,110.53796549192545,110.88503590833628,110.45678277954293,110.82442704614607,23316,29036.433333333334,0.03615190771058674
2026-03-16 10:51:00,110.82442704614607,110.92694350037107,110.75526078608982,110.81093790562517,31031,29079.766666666666,-0.001704014901800014
2026-03-16 10:52:00,110.81093790562517,111.3501355115247,110.76370301343634,111.13280737242098,12732,28198.466666666667,0.04048340938630679
2026-03-16 10:53:00,111.13280737242098,111.3339338563782,110.98437668497671,110.99895817240292,17994,27559.566666666666,-0.01684867368277329
2026-03-16 10:54:00,110.99895817240292,111.27592846208654,110.82969396563439,111.10447983009747,39132,28154.4,-0.9137987087100714
2026-03-16 10:55:00,111.10447983009747,111.33234962199536,110.9955782560614,111.19786935913712,26398,28144.8,-0.9153381096029535
2026-03-16 10:56:00,111.19786935913712,111.48418477971208,111.14513003476284,111.2746322761459,21939,28311.033333333333,-0.9174393346755264
2026-03-16 10:57:00,111.2746322761459,111.3552607597029,110.83501038850684,111.03095358498366,18145,28033.8,-0.9576816820929702
2026-03-16 10:58:00,111.03095358498366,111.19080963416278,110.68689256542362,110.81420522040287,25714,28415.9,-0.9543760585211107
2026-03-16 10:59:00,110.81420522040287,111.41705941528446,110.7738536905968,111.29078330545359,38450,28558.8,-0.8674787245590149
2026-03-16 11:00:00,111.29078330545359,111.49403549664166,110.87595804716003,111.04686080598862,19471,28533.233333333334,-0.9577077027187354
2026-03-16 11:01:00,111.04686080598862,111.96184773246004,110.87385810532699,111.88082928966432,39381,27458.3,-0.8250131851076773
2026-03-16 11:02:00,111.88082928966432,112.5286522245202,111.76722075011317,112.42861942750635,29484,27261.9,-0.8594179170372555
2026-03-16 11:03:00,112.42861942750635,113.15138678526284,112.28337031376621,113.10536518537309,21594,26763.0,-0.844422289028142
2026-03-16 11:04:00,113.10536518537309,113.27181785255969,112.14526999818072,112.28326652670738,32117,27191.5,-1.0
2026-03-16 11:05:00,112.28326652670738,112.89125675817247,112.2088127321635,112.76434430646292,101982,29694.1,-0.8676988825848477
2026-03-16 11:06:00,112.76434430646292,112.97737262044429,112.40740686465581,112.59443768520202,25287,29335.0,-0.9481703251464587
2026-03-16 11:07:00,112.59443768520202,113.43490761189346,112.56860538957771,113.38535260636843,36034,29798.333333333332,-0.831267854042743
2026-03-16 11:08:00,113.38535260636843,113.41698458720079,113.081599737538,113.13376295571422,31121,29761.233333333334,-0.9580846089412238
2026-03-16 11:09:00,113.13376295571422,113.32535524950028,112.6812388620166,112.77390164496644,40402,30638.1,-0.9713945780850717
2026-03-16 11:10:00,112.77390164496644,113.31869184976307,112.72335638420182,113.09970220535016,27026,30497.966666666667,-0.8868349409657289
2026-03-16 11:11:00,113.09970220535016,113.60146078989148,112.94929840920337,113.56513698159753,39323,30842.366666666665,-0.8700026073462935
2026-03-16 11:12:00,113.56513698159753,113.67567993357945,112.69363141820352,112.9059203426868,29446,30900.4,-1.0
2026-03-16 11:13:00,112.9059203426868,113.81540611131629,112.74451941615688,113.66261930699301,22416,30712.866666666665,-0.8354579784153542
2026-03-16 11:14:00,113.66261930699301,113.9465163040987,113.51691534911046,113.78652902187389,11969,30138.233333333334,-0.9118489760012677
2026-03-16 11:15:00,113.78652902187389,114.02536622029017,113.7686389007299,113.92221200802277,35307,30854.1,0.016681435013667496
2026-03-16 11:16:00,113.92221200802277,114.03607910076325,112.97468135682706,112.98780481537135,15694,30164.7,-0.11087998391370145
2026-03-16 11:17:00,112.98780481537135,113.41380597857976,112.7799256921209,113.18974676111164,27562,30343.5,0.02497951387293603
2026-03-16 11:18:00,113.18974676111164,113.34795903072387,112.8410533790284,112.93224342880085,13406,29793.7,-0.031761963723328124
2026-03-16 11:19:00,112.93224342880085,113.62724371392139,112.71283078414997,113.43277478017316,20387,29142.0,0.06140793017564745
2026-03-16 11:20:00,113.43277478017316,113.94976419309616,113.3699284095406,113.91847248909544,21754,29089.933333333334,0.05936600110422985
2026-03-16 11:21:00,113.91847248909544,114.10727914189579,113.8724892375895,114.06683805503326,16807,28615.8,0.018216895536452164
2026-03-16 11:22:00,114.06683805503326,114.84816937675456,114.02763477048981,114.62978151599773,18866,28820.266666666666,0.06820915424177415
2026-03-16 11:23:00,114.62978151599773,114.72648633360667,114.32861124606909,114.52043165946637,40559,29572.433333333334,-0.013348672636807621
2026-03-16 11:24:00,114.52043165946637,114.72867060128965,114.18471180644511,114.36543447676007,20753,28959.8,-0.018929749274167372
2026-03-16 11:25:00,114.36543447676007,114.59113106134298,114.28640761879647,114.3263236083239,33151,29184.9,-0.004787443077633494
2026-03-16 11:26:00,114.3263236083239,114.91031778632308,114.160463300422,114.87541526955609,12574,28872.733333333334,0.06642464569201749
2026-03-16 11:27:00,114.87541526955609,115.3283477123822,114.68376556095093,115.20347550233988,27947,29199.466666666667,0.039808081048401604
2026-03-16 11:28:00,115.20347550233988,115.33494492662551,115.1742569713933,115.31164587348864,30276,29351.533333333333,0.013139130781608385
2026-03-16 11:29:00,115.31164587348864,115.66278786653713,115.25175855360705,115.5182710427813,28062,29005.266666666666,0.0250435140550694
2026-03-16 11:30:00,115.5182710427813,116.06873173561888,115.4194597665106,115.90731342923448,40255,29698.066666666666,0.046866039074971756
2026-03-16 11:31:00,115.90731342923448,116.06701900129393,115.88293497937548,115.99286649342359,22575,29137.866666666665,0.010330625035193393
2026-03-16 11:32:00,115.99286649342359,116.12020139770294,115.13387988825706,115.34492530345364,15772,28680.8,-0.07692859797390575
2026-03-16 11:33:00,115.34492530345364,115.50276208542253,114.54408312522584,114.58836723177565,29111,28931.366666666665,-0.08977677132681289
2026-03-16 11:34:00,114.58836723177565,114.75011113477085,113.70749832962855,113.74980751677694,30686,28883.666666666668,-0.09962296057561003
2026-03-16 11:35:00,113.74980751677694,114.14656252790064,113.57860417336428,113.93286191816432,11521,25868.3,0.022498743834786287
2026-03-16 11:36:00,113.93286191816432,114.1131396354206,113.18552151708258,113.25547015417254,34577,26177.966666666667,-0.08170291495092781
2026-03-16 11:37:00,113.25547015417254,113.74601243424294,113.20811516960546,113.62829172862021,13720,25434.166666666668,0.045821576798362525
2026-03-16 11:38:00,113.62829172862021,113.82889549447141,113.315967678224,113.3970373162972,14777,24889.366666666665,-0.02842979236050003
2026-03-16 11:39:00,113.3970373162972,113.52459617244386,112.61172392407711,112.68666407401507,33001,24642.666666666668,-0.08591203791163152
2026-03-16 11:40:00,112.68666407401507,112.82066969835809,111.46071936057669,111.65193931503151,22167,24480.7,-0.12306749299325744
2026-03-16 11:41:00,111.65193931503151,111.66489146755069,111.17217041744817,111.29459036180444,31068,24205.533333333333,-0.044564665501594235
2026-03-16 11:42:00,111.29459036180444,111.50196704002536,111.05489129088053,111.19148642446822,27644,24145.466666666667,-0.01296374586191978
2026-03-16 11:43:00,111.19148642446822,111.49713373286461,111.1227277652118,111.3706368301181,37981,24664.3,0.02252545640367633
2026-03-16 11:44:00,111.3706368301181,111.79711365667816,111.16078837108321,111.62036102075704,37686,25521.533333333333,0.031308017309713006
2026-03-16 11:45:00,111.62036102075704,112.5534876485299,111.5771747751341,112.35228539929066,32750,25436.3,0.5894895396681028
2026-03-16 11:46:00,112.35228539929066,112.56359720425448,112.21309216906748,112.27607163086344,26570,25798.833333333332,0.4902421442507942
2026-03-16 11:47:00,112.27607163086344,112.48758717381752,112.20204274399384,112.32070076514705,39364,26192.233333333334,0.5053011196417281
2026-03-16 11:48:00,112.32070076514705,112.42479846874966,112.13575140054682,112.16380571227594,25995,26611.866666666665,0.4802011037027381
2026-03-16 11:49:00,112.16380571227594,112.37721896759602,111.50926287410762,111.71595696289222,35121,27103.0,0.4443078202106459
2026-03-16 11:50:00,111.71595696289222,111.96899486508079,111.55915067836754,111.75758949606075,27687,27300.766666666666,0.5049535757008434
2026-03-16 11:51:00,111.75758949606075,111.80201049500181,111.59119679215227,111.66033765969684,35377,27919.766666666666,0.48755873391286125
2026-03-16 11:52:00,111.66033765969684,111.96354205789919,111.45960359579013,111.86234154899547,24113,28094.666666666668,0.525019843677261
2026-03-16 11:53:00,111.86234154899547,112.62965759353855,111.80348388458872,112.4130728367707,30894,27772.5,0.5677853663076129
2026-03-16 11:54:00,112.4130728367707,112.74368571705156,112.25312875121944,112.53657365646872,19222,27721.466666666667,0.51510764584534
2026-03-16 11:55:00,112.53657365646872,113.06868724849745,112.3480190655732,112.90967450996484,26964,27515.233333333334,0.5458817059261598
2026-03-16 11:56:00,112.90967450996484,113.40906362617459,112.76067684448832,113.2360756731326,21912,27826.5,0.5400286760400275
2026-03-16 11:57:00,113.2360756731326,113.42990440988164,112.62553451024736,112.69341888841161,19669,27550.566666666666,0.4334548797688513
2026-03-16 11:58:00,112.69341888841161,113.35331042506087,112.58699884140373,113.14381236169189,25814,27401.833333333332,0.5552175953603218
2026-03-16 11:59:00,113.14381236169189,113.24765007091429,112.90716957577595,113.07115195687594,18983,27099.2,0.8843942331507172
2026-03-16 12:00:00,113.07115195687594,113.24179065290218,112.82468065301082,112.99181616204214,31882,26820.1,0.8835625379151976
2026-03-16 12:01:00,112.99181616204214,113.9106588194825,112.85391139487798,113.87641586846571,25065,26903.1,0.9995396963731153
2026-03-16 12:02:00,113.87641586846571,113.98370843024577,113.64461839523051,113.77520151086992,11532,26761.766666666666,0.8809449050557882
2026-03-16 12:03:00,113.77520151086992,114.13923340781567,113.71170429178987,114.0170713671314,37296,27034.6,0.9230734639480209
2026-03-16 12:04:00,114.0170713671314,114.2085522194818,113.78790832998452,113.95548595715303,21368,26724.0,0.8858221761973089
2026-03-16 12:05:00,113.95548595715303,114.13689500966797,113.91031072635226,113.96423273640136,20506,27023.5,0.8944575699765777
2026-03-16 12:06:00,113.96423273640136,114.00368327535583,113.37921944845301,113.45560344066315,13694,26327.4,0.8315555645126149
2026-03-16 12:07:00,113.45560344066315,113.90329281821025,113.32663464890138,113.77201364170791,22947,26634.966666666667,0.9322656761954332
2026-03-16 12:08:00,113.77201364170791,113.89797107022018,113.15574694706272,113.24296975867394,14558,26627.666666666668,0.8290229977037826
2026-03-16 12:09:00,113.24296975867394,113.36825097750217,112.87418836972097,113.0449724990531,38357,26806.2,0.8689448169777614
2026-03-16 12:10:00,113.0449724990531,113.79579594216771,113.01420744248534,113.66590991358667,38357,27345.866666666665,0.9690686999123332
2026-03-16 12:11:00,113.66590991358667,113.69295769851749,113.42302162110106,113.56637140431329,12960,26742.266666666666,0.8811280430480984
2026-03-16 12:12:00,113.56637140431329,113.69697536540549,113.53798499863686,113.56243824830406,34601,26974.166666666668,0.8928981247297872
2026-03-16 12:13:00,113.56243824830406,113.82270753307947,113.52104919731558,113.72210655890729,13183,26147.566666666666,0.9130462023279363
2026-03-16 12:14:00,113.72210655890729,113.77592423992462,113.38365635728464,113.46594999515032,36497,26107.933333333334,0.86193334850428
2026-03-16 12:15:00,113.46594999515032,113.7529986686958,113.27851772201251,113.70564407605424,30755,26041.433333333334,0.922887461898429
2026-03-16 12:16:00,113.70564407605424,113.96175673388804,113.64711010998074,113.86199404849074,26589,26042.066666666666,0.9126141793164596
2026-03-16 12:17:00,113.86199404849074,114.14590937476277,113.7553739345501,114.11328697994477,15916,25260.466666666667,0.9242009112084484
2026-03-16 12:18:00,114.11328697994477,115.35822299200761,114.05918204597128,115.25449090045475,27897,25323.866666666665,1.0
2026-03-16 12:19:00,115.25449090045475,115.38976727424901,114.93505887394245,114.96686493254873,31937,25217.733333333334,0.8585605565080089
2026-03-16 12:20:00,114.96686493254873,115.14709480627596,114.83942301606898,114.99693613374176,22837,25056.066666666666,0.003661763379549464
2026-03-16 12:21:00,114.99693613374176,115.31357326840111,114.83224704984389,115.09352521979757,32298,24953.433333333334,0.011754562252231718
2026-03-16 12:22:00,115.09352521979757,115.3211488404383,114.89272797622206,115.11019215409958,33218,25256.933333333334,0.002027346630561781
2026-03-16 12:23:00,115.11019215409958,115.17364928932251,114.70707491610436,114.89930159124597,10918,24591.066666666666,-0.025603240179680103
2026-03-16 12:24:00,114.89930159124597,115.17806710284174,114.84325458405138,114.9729458258893,22653,24705.433333333334,0.00897127688559961
2026-03-16 12:25:00,114.9729458258893,115.39137632661063,114.86322130622584,115.25722217958621,19533,24457.733333333334,0.03450327373063252
2026-03-16 12:26:00,115.25722217958621,115.48304758926916,115.11068787115684,115.38199714292853,29400,24707.333333333332,0.015146629403283833
2026-03-16 12:27:00,115.38199714292853,115.5732705741758,115.19356228857724,115.47679605688784,40215,25392.2,0.011498389857670845
2026-03-16 12:28:00,115.47679605688784,115.70762920205767,115.21513852842693,115.3716900165485,18908,25162.0,-0.012737058867002268
2026-03-16 12:29:00,115.3716900165485,115.40817682790609,115.06324038930673,115.27176067517132,12277,24938.466666666667,-0.012121268923656633
2026-03-16 12:30:00,115.27176067517132,115.46563362288828,114.9200110930632,115.03619134456363,13439,24323.7,-0.028546839427015323
2026-03-16 12:31:00,115.03619134456363,115.14361723391883,114.66875805008033,114.88535097731639,12555,23906.7,-0.018340582876035613
2026-03-16 12:32:00,114.88535097731639,114.95224184408997,114.52717219654694,114.71488950526324,37232,24763.366666666665,-0.020748184856334707
2026-03-16 12:33:00,114.71488950526324,114.8659668879266,114.29306990851379,114.39164407405218,24499,24336.8,-0.03928320919663349
2026-03-16 12:34:00,114.39164407405218,114.45400541336844,114.0582314815191,114.08379545693931,20304,24301.333333333332,-0.037531674181367866
2026-03-16 12:35:00,114.08379545693931,114.6474789775005,113.9872077273995,114.53420306630377,14824,24111.933333333334,0.05481763933474157
2026-03-16 12:36:00,114.53420306630377,115.21863528547972,114.50848603863282,115.02245533940471,10754,24013.933333333334,0.05910935512018058
2026-03-16 12:37:00,115.02245533940471,115.78220975558276,114.87607500362914,115.68275002177798,18487,23865.266666666666,0.07898466346553772
2026-03-16 12:38:00,115.68275002177798,115.83570132777419,115.45529801591717,115.74354754654263,35923,24577.433333333334,0.00735667144172025
2026-03-16 12:39:00,115.74354754654263,115.81295069435926,115.29264165636063,115.32617095438336,27551,24217.233333333334,-0.050137414767915965
2026-03-16 12:40:00,115.32617095438336,115.80389561408222,115.30936931448832,115.72911715164764,20686,23628.2,0.048599569104024624
2026-03-16 12:41:00,115.72911715164764,116.3234272506383,115.67852323829365,116.22103325689409,30233,24203.966666666667,0.05894128336351645
2026-03-16 12:42:00,116.22103325689409,116.57035169100571,116.0886805949496,116.48346938943192,14741,23541.966666666667,0.03152739920072714
2026-03-16 12:43:00,116.48346938943192,116.71418851463103,115.7613038055241,115.97652842997094,39466,24418.066666666666,-0.06032049040993919
2026-03-16 12:44:00,115.97652842997094,116.17127531182904,114.91903413653361,115.11050679182593,29388,24181.1,-0.1015392115326714
2026-03-16 12:45:00,115.11050679182593,115.22477972742952,114.92569772746053,115.159881306332,15049,23657.566666666666,0.006004450878606198
2026-03-16 12:46:00,115.159881306332,115.37994354040214,115.00356326623232,115.32153256525255,12992,23204.333333333332,0.01963133620869066
2026-03-16 12:47:00,115.32153256525255,115.49996310514983,115.06166539119697,115.25051177150533,34987,23840.033333333333,-0.008620159789715268
2026-03-16 12:48:00,115.25051177150533,115.45602342117019,114.89988808346627,114.93954796584725,39244,24218.266666666666,-0.03762819214814222
2026-03-16 12:49:00,114.93954796584725,115.50089144792987,114.7826748154739,115.36607389688895,96254,26362.166666666668,0.05157398584064294
2026-03-16 12:50:00,115.36607389688895,115.39791054356881,115.10518148382795,115.21551862412052,27610,26521.266666666666,-0.018253731955420485
2026-03-16 12:51:00,115.21551862412052,115.23591724889069,114.79319131922736,114.9994426050595,25183,26284.1,-0.026206561297256615
2026-03-16 12:52:00,114.9994426050595,115.50021249939543,114.9779589987216,115.34387144430879,33076,26279.366666666665,0.041731212328933474
2026-03-16 12:53:00,115.34387144430879,115.4244506781685,115.24477529796316,115.2915297495163,26537,26800.0,-0.0063523380115960825
2026-03-16 12:54:00,115.2915297495163,115.43184642529448,114.80813034352246,115.00020861003257,12238,26452.833333333332,0.7359586838384896
2026-03-16 12:55:00,115.00020861003257,115.46080432410058,114.7979871682905,115.30138290721064,19834,26462.866666666665,0.8077453151644799
2026-03-16 12:56:00,115.30138290721064,115.4854777673875,115.2045902027665,115.33105826628781,14151,25954.566666666666,0.7748172978673168
